2023-10-05 19:13:51.970 GMT [20284] ERROR:  la sintaxis de entrada no es válida para tipo integer: «NaN»
2023-10-05 19:13:51.970 GMT [20284] CONTEXTO:  portal sin nombre, parámetro 3 = '...'
2023-10-05 19:13:51.970 GMT [20284] SENTENCIA:  SELECT t2m.*,agiles_teams.*, paises.* FROM t2m INNER JOIN agiles_teams ON (t2m.agile_team_id=agiles_teams.agile_team_id AND t2m.agile_team_id=$1 AND t2m.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 19:13:52.080 GMT [10328] LOG:  no se pudo recibir datos del cliente: An existing connection was forcibly closed by the remote host.
2023-10-05 10:15:15.668 GMT [31636] ERROR:  la sintaxis de entrada no es válida para tipo integer: «NaN»
2023-10-05 19:14:15.668 GMT [31636] CONTEXTO:  portal sin nombre, parámetro 3 = '...'
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT * FROM perfiles WHERE email='fernando.antelo@telefonica.com';
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT t2m.*,agiles_teams.*, paises.* FROM t2m INNER JOIN agiles_teams ON (t2m.agile_team_id=agiles_teams.agile_team_id AND t2m.agile_team_id=$1 AND t2m.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT productividad.*,agiles_teams.*, paises.* FROM productividad INNER JOIN agiles_teams ON (productividad.agile_team_id=agiles_teams.agile_team_id AND productividad.agile_team_id=$1 AND productividad.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT calidad.*,agiles_teams.*, paises.* FROM calidad INNER JOIN agiles_teams ON (calidad.agile_team_id=agiles_teams.agile_team_id AND calidad.agile_team_id=$1 AND calidad.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT * FROM perfiles WHERE email='santiago.rapalini@telefonica.com';
2023-10-05 10:14:15.668 GMT [31636] SENTENCIA:  SELECT t2m.*,agiles_teams.*, paises.* FROM t2m INNER JOIN agiles_teams ON (t2m.agile_team_id=agiles_teams.agile_team_id AND t2m.agile_team_id=$1 AND t2m.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 12:19:55.999 GMT [31636] SENTENCIA:  SELECT * ima WHERE status='Activo';
2023-10-05 11:55:15.565 GMT [31636] SENTENCIA:  SELECT * FROM perfiles WHERE email='matias.magnoni@telefonica.com';
2023-10-05 11:15:15.565 GMT [31636] SENTENCIA:  SELECT t2m.*,agiles_teams.*, paises.* FROM t2m INNER JOIN agiles_teams ON (t2m.agile_team_id=agiles_teams.agile_team_id AND t2m.agile_team_id=$1 AND t2m.ano = $2 AND t2m.periodo_id=$3 AND t2m.tipo_dato_id=$4) INNER JOIN paises ON (agiles_teams.pais_id = paises.pais_id);
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA:  SELECT * FROM perfiles WHERE email='bdangelo@soleramobile.onmicrosoft.com';
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (57, 'Bot2C (ex Diseño Chatbots)', 'Todas', 'Todas', 'Todas', 1, 77, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (254, 'CELULA FARECO B2B - FILIALES, OTROS DEUDORES', 'Todas', 'Todas', 'Todas', 3, 68, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (255, 'CELULA FARECO SME Y CARTERA COMERCIAL', 'Todas', 'Todas', 'Todas', 3, 68, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (256, 'CELULA OPERACIONES FARECO', 'Todas', 'Todas', 'Todas', 3, 68, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (16, 'Soporte en tu mano', 'B2C', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (20, 'Todos del Tren Power CRM', 'Todas', 'Todas', 'Todas', 1, 38, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (79, 'Procesos Canales Digitales', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (80, 'Oriente B2B', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (81, 'Calidad', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (82, 'Botón de pago B2B', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (83, 'Banca y Seguros B2B', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (21, 'B2B', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (22, 'Neurus', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (23, 'Resultados de Campaña', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (24, 'Big Digital', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (25, 'Explotación y Analítica BI', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (27, 'Check Outs Desarrollo Móvil', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (29, 'Check Outs Terminales', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (30, 'Check Outs Captación Móvil', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (31, 'Hogar E2E', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (36, 'B2B Ecommerce', 'Todas', 'Todas', 'Todas', 1, 37, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (37, 'Todos del Tren Ecommerce', 'Todas', 'Todas', 'Todas', 4, 34, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (38, 'Todos del Tren Ecare', 'Todas', 'Todas', 'Todas', 4, 33, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (39, 'Todos del Tren Ecommerce', 'Todas', 'Todas', 'Todas', 6, 14, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (40, 'Todos del Tren Ecare', 'Todas', 'Todas', 'Todas', 6, 13, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (41, 'Todos del Tren Canales Digitales', 'Todas', 'Todas', 'Todas', 7, 44, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (42, 'Todos del Tren Ecommerce', 'Todas', 'Todas', 'Todas', 8, 36, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (43, 'Todos del Tren Ecare', 'Todas', 'Todas', 'Todas', 8, 43, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (44, 'Todos del tren Ecare', 'Todas', 'Todas', 'Todas', 2, 21, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (45, 'Todos del tren Ecommerce', 'Todas', 'Todas', 'Todas', 2, 22, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (46, 'Todos del tren Ecare', 'Todas', 'Todas', 'Todas', 5, 25, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (47, 'Todos del tren Ecommerce', 'Todas', 'Todas', 'Todas', 5, 26, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (50, 'Masificación B2C', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (51, 'Masificación B2B', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (52, 'Monetización B2C', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (54, 'Soporte Técnico', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (56, 'Performance Chatbots', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (58, 'Follow Me', 'Todas', 'Todas', 'Todas', 1, 39, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (59, 'Evolución T3+', 'Todas', 'Todas', 'Todas', 1, 41, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (70, 'Estratégia', 'Todas', 'Todas', 'Todas', 1, 42, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (71, 'Captación', 'Todas', 'Todas', 'Todas', 1, 42, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (72, 'Comercial', 'Todas', 'Todas', 'Todas', 1, 42, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (73, 'Campañas', 'Todas', 'Todas', 'Todas', 1, 42, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (74, 'MA_B2BC', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (75, 'MA_RDC', 'Todas', 'Todas', 'Todas', 1, 40, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (76, 'App', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (77, 'Dual Track Canales Digitales', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (78, 'Estrategia Canales Digitales', 'Todas', 'Todas', 'Todas', 8, 9, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (9, 'Todos HISPAM', 'Todas', 'Todas', 'Todas', 9, 12, 'Activo');
2023-10-05 17:24:10.777 GMT [31636] SENTENCIA: INSERT INTO public.agiles_teams (agile_team_id, nombre, vicepresidencia, direccion, gerencia, pais_id, tren_id, status) VALUES (257, 'CELULA PLANIFICACION Y GESTION ANALITICA', 'Todas', 'Todas', 'Todas', 3, 68, 'Activo');
